trial_name,trial_id,controller_name,time,step_count,absolute_mechanical_work,active_contact_count,base_acceleration_magnitude,completion_time,forward_progress,grasp_full_wrench_rank,grasp_isotropy,lateral_drift_abs,maximum_friction_ratio,maximum_joint_limit_utilisation,maximum_leg_effort_utilisation,minimum_grasp_singular_value,normal_drift_abs,normalised_load_share_entropy,rung_advancement,slipping_contact_count,successful_regrasp_count,task_success
gait_trial_1,1,gait,8.2820000000,4141,913.5080256478,0,1.3387288294,,15.1977756287,False,0.0000000000,13.7323895617,0.0000000000,0.5117458032,0.0826475416,0.0000000000,3.8400916873,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.2840000000,4142,913.5227864369,0,1.3385300464,,15.2017287800,False,0.0000000000,13.7358660141,0.0000000000,0.5113979420,0.0828598903,0.0000000000,3.8410706136,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.2860000000,4143,913.5421380126,0,1.3389119223,,15.2056816700,False,0.0000000000,13.7393426777,0.0000000000,0.5110491827,0.0830637869,0.0000000000,3.8420453392,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.2880000000,4144,913.5624276815,0,1.3370825356,,15.2096342352,False,0.0000000000,13.7428195460,0.0000000000,0.5106978147,0.0832744124,0.0000000000,3.8430158812,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.2900000000,4145,913.5822410759,0,1.3380607606,,15.2135864129,False,0.0000000000,13.7462966149,0.0000000000,0.5103440051,0.0834957145,0.0000000000,3.8439822508,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.2920000000,4146,913.5993143480,0,1.3380122958,,15.2175381499,False,0.0000000000,13.7497738680,0.0000000000,0.5099879061,0.0837045690,0.0000000000,3.8449444582,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.2940000000,4147,913.6170981798,0,1.3381168446,,15.2214894016,False,0.0000000000,13.7532512862,0.0000000000,0.5096295332,0.0839241692,0.0000000000,3.8459025114,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.2960000000,4148,913.6331527873,0,1.3376096109,,15.2254401077,False,0.0000000000,13.7567288513,0.0000000000,0.5092685219,0.0841258643,0.0000000000,3.8468564260,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.2980000000,4149,913.6508707136,0,1.3370616309,,15.2293902092,False,0.0000000000,13.7602065425,0.0000000000,0.5089055572,0.0843105420,0.0000000000,3.8478062225,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3000000000,4150,913.6666907031,0,1.3380078444,,15.2333396640,False,0.0000000000,13.7636843430,0.0000000000,0.5085406020,0.0845144207,0.0000000000,3.8487519017,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3020000000,4151,913.6821211038,0,1.3378292427,,15.2372884217,False,0.0000000000,13.7671622329,0.0000000000,0.5081736418,0.0847125854,0.0000000000,3.8496934769,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3040000000,4152,913.6965109319,0,1.3378346744,,15.2412364338,False,0.0000000000,13.7706401927,0.0000000000,0.5078046614,0.0849114936,0.0000000000,3.8506309604,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3060000000,4153,913.7091989075,0,1.3376888468,,15.2451836526,False,0.0000000000,13.7741182008,0.0000000000,0.5074336591,0.0851069976,0.0000000000,3.8515643658,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3080000000,4154,913.7207732078,0,1.3375065892,,15.2491300291,False,0.0000000000,13.7775962377,0.0000000000,0.5070606461,0.0853008772,0.0000000000,3.8524937081,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3100000000,4155,913.7322012427,0,1.3372934982,,15.2530755133,False,0.0000000000,13.7810742857,0.0000000000,0.5066856240,0.0855055669,0.0000000000,3.8534190040,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3120000000,4156,913.7433194042,0,1.3371113227,,15.2570200577,False,0.0000000000,13.7845523239,0.0000000000,0.5063076113,0.0856923767,0.0000000000,3.8543402693,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3140000000,4157,913.7620979348,0,1.3380177698,,15.2609636045,False,0.0000000000,13.7880303499,0.0000000000,0.5059289111,0.0858957409,0.0000000000,3.8552575264,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3160000000,4158,913.7791797489,0,1.3356233795,,15.2649061219,False,0.0000000000,13.7915083134,0.0000000000,0.5055473074,0.0860652821,0.0000000000,3.8561707879,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3180000000,4159,913.7952182111,0,1.3361616469,,15.2688475479,False,0.0000000000,13.7949862132,0.0000000000,0.5051640730,0.0862408294,0.0000000000,3.8570800813,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3200000000,4160,913.8112647762,0,1.3369961518,,15.2727878442,False,0.0000000000,13.7984640247,0.0000000000,0.5047774720,0.0864260798,0.0000000000,3.8579854129,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3220000000,4161,913.8339274825,0,1.3405353855,,15.2767269528,False,0.0000000000,13.8019417296,0.0000000000,0.5043890649,0.0866163067,0.0000000000,3.8588867944,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3240000000,4162,913.8606522972,0,1.3352519321,,15.2806648402,False,0.0000000000,13.8054193099,0.0000000000,0.5039999605,0.0867800557,0.0000000000,3.8597842644,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3260000000,4163,913.8817841538,0,1.3345883187,,15.2846014629,False,0.0000000000,13.8088967363,0.0000000000,0.5036093715,0.0869535342,0.0000000000,3.8606778390,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3280000000,4164,913.9000824233,0,1.3350202039,,15.2885367739,False,0.0000000000,13.8123739972,0.0000000000,0.5032171759,0.0871412503,0.0000000000,3.8615675360,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3300000000,4165,913.9165053020,0,1.3350169844,,15.2924707281,False,0.0000000000,13.8158510744,0.0000000000,0.5028237835,0.0873258042,0.0000000000,3.8624533762,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3320000000,4166,913.9318784311,0,1.3333412513,,15.2964032827,False,0.0000000000,13.8193279409,0.0000000000,0.5024284414,0.0874979788,0.0000000000,3.8633353881,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3340000000,4167,913.9462290029,0,1.3344836450,,15.3003343903,False,0.0000000000,13.8228045858,0.0000000000,0.5020308005,0.0876829523,0.0000000000,3.8642135893,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3360000000,4168,913.9590260996,0,1.3352297621,,15.3042640035,False,0.0000000000,13.8262809944,0.0000000000,0.5016314131,0.0878687060,0.0000000000,3.8650880020,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3380000000,4169,913.9758338100,0,1.3347479649,,15.3081920824,False,0.0000000000,13.8297571428,0.0000000000,0.5012297015,0.0880435149,0.0000000000,3.8659586499,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3400000000,4170,913.9934485801,0,1.3333972649,,15.3121185742,False,0.0000000000,13.8332330173,0.0000000000,0.5008263846,0.0882111347,0.0000000000,3.8668255724,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3420000000,4171,914.0131582807,0,1.3336921609,,15.3160434425,False,0.0000000000,13.8367085907,0.0000000000,0.5004209722,0.0883599673,0.0000000000,3.8676887856,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3440000000,4172,914.0423791666,0,1.3350486964,,15.3199666293,False,0.0000000000,13.8401838656,0.0000000000,0.5000147265,0.0885418629,0.0000000000,3.8685483190,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3460000000,4173,914.0713268572,0,1.3344605953,,15.3238881043,False,0.0000000000,13.8436588136,0.0000000000,0.4996065620,0.0887310411,0.0000000000,3.8694041889,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3480000000,4174,914.0971823218,0,1.3330682657,,15.3278078265,False,0.0000000000,13.8471334072,0.0000000000,0.4991965249,0.0888960493,0.0000000000,3.8702564323,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3500000000,4175,914.1200469453,0,1.3327494709,,15.3317257556,False,0.0000000000,13.8506076270,0.0000000000,0.4987843153,0.0890581573,0.0000000000,3.8711050770,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3520000000,4176,914.1457174751,0,1.3335003482,,15.3356418583,False,0.0000000000,13.8540814573,0.0000000000,0.4983702766,0.0892416385,0.0000000000,3.8719501425,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3540000000,4177,914.1659232926,0,1.3314904976,,15.3395560882,False,0.0000000000,13.8575548741,0.0000000000,0.4979546112,0.0893871750,0.0000000000,3.8727916706,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3560000000,4178,914.1843718222,0,1.3317541017,,15.3434684044,False,0.0000000000,13.8610278598,0.0000000000,0.4975382097,0.0895414862,0.0000000000,3.8736296884,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3580000000,4179,914.2047757348,0,1.3325431095,,15.3473787751,False,0.0000000000,13.8645003911,0.0000000000,0.4971206428,0.0897141229,0.0000000000,3.8744642077,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3600000000,4180,914.2281818792,0,1.3322753893,,15.3512871600,False,0.0000000000,13.8679724510,0.0000000000,0.4967007910,0.0898809152,0.0000000000,3.8752952606,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3620000000,4181,914.2476399173,0,1.3297432546,,15.3551935107,False,0.0000000000,13.8714440258,0.0000000000,0.4962781541,0.0900197873,0.0000000000,3.8761229069,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3640000000,4182,914.2688983919,0,1.3321157317,,15.3590977690,False,0.0000000000,13.8749151210,0.0000000000,0.4958532626,0.0901791448,0.0000000000,3.8769471817,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3660000000,4183,914.2905712829,0,1.3319032943,,15.3629999078,False,0.0000000000,13.8783857029,0.0000000000,0.4954270240,0.0903217938,0.0000000000,3.8777681088,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3680000000,4184,914.3102799296,0,1.3309264616,,15.3668998948,False,0.0000000000,13.8818557472,0.0000000000,0.4949990220,0.0904624387,0.0000000000,3.8785857196,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3700000000,4185,914.3297449361,0,1.3300512561,,15.3707977050,False,0.0000000000,13.8853252157,0.0000000000,0.4945697357,0.0905976555,0.0000000000,3.8794000435,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3720000000,4186,914.3475162423,0,1.3302165689,,15.3746932930,False,0.0000000000,13.8887941106,0.0000000000,0.4941390809,0.0907452002,0.0000000000,3.8802111157,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3740000000,4187,914.3627322198,0,1.3298024877,,15.3785866236,False,0.0000000000,13.8922624136,0.0000000000,0.4937070318,0.0908897428,0.0000000000,3.8810189703,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3760000000,4188,914.3775708380,0,1.3298263260,,15.3824776596,False,0.0000000000,13.8957301089,0.0000000000,0.4932735837,0.0910373945,0.0000000000,3.8818236423,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3780000000,4189,914.3926786790,0,1.3300838924,,15.3863663516,False,0.0000000000,13.8991971955,0.0000000000,0.4928379242,0.0911813569,0.0000000000,3.8826251770,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3800000000,4190,914.4114790452,0,1.3307504703,,15.3902526662,False,0.0000000000,13.9026636501,0.0000000000,0.4924009003,0.0913201852,0.0000000000,3.8834236076,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3820000000,4191,914.4315010556,0,1.3304792675,,15.3941365778,False,0.0000000000,13.9061294466,0.0000000000,0.4919627641,0.0914617485,0.0000000000,3.8842189608,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3840000000,4192,914.4492792710,0,1.3292368069,,15.3980180562,False,0.0000000000,13.9095945648,0.0000000000,0.4915238640,0.0915968210,0.0000000000,3.8850112767,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3860000000,4193,914.4674518853,0,1.3292211018,,15.4018970732,False,0.0000000000,13.9130589816,0.0000000000,0.4910837653,0.0917361208,0.0000000000,3.8858005819,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3880000000,4194,914.4817493273,0,1.3270615732,,15.4057735964,False,0.0000000000,13.9165226813,0.0000000000,0.4906420244,0.0918611144,0.0000000000,3.8865869315,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3900000000,4195,914.4997181737,0,1.3277661553,,15.4096475981,False,0.0000000000,13.9199856350,0.0000000000,0.4901988664,0.0919837003,0.0000000000,3.8873703514,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3920000000,4196,914.5146283210,0,1.3284555280,,15.4135190301,False,0.0000000000,13.9234478585,0.0000000000,0.4897537940,0.0921397888,0.0000000000,3.8881508904,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3940000000,4197,914.5363008883,0,1.3273510875,,15.4173878791,False,0.0000000000,13.9269093020,0.0000000000,0.4893083086,0.0922520875,0.0000000000,3.8889285809,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3960000000,4198,914.5614840064,0,1.3257865062,,15.4212541132,False,0.0000000000,13.9303699604,0.0000000000,0.4888612007,0.0923804653,0.0000000000,3.8897034660,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.3980000000,4199,914.5845550555,0,1.3269473393,,15.4251177016,False,0.0000000000,13.9338298145,0.0000000000,0.4884126041,0.0924720024,0.0000000000,3.8904755763,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4000000000,4200,914.6070264471,0,1.3270417177,,15.4289786100,False,0.0000000000,13.9372888565,0.0000000000,0.4879626621,0.0926004900,0.0000000000,3.8912449557,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4020000000,4201,914.6283442649,0,1.3267610305,,15.4328368085,False,0.0000000000,13.9407470728,0.0000000000,0.4875106745,0.0927389903,0.0000000000,3.8920116468,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4040000000,4202,914.6438451902,0,1.3276317803,,15.4366922611,False,0.0000000000,13.9442044577,0.0000000000,0.4870576323,0.0928910422,0.0000000000,3.8927756944,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4060000000,4203,914.6597492181,0,1.3269170787,,15.4405449332,False,0.0000000000,13.9476610047,0.0000000000,0.4866033772,0.0930168239,0.0000000000,3.8935371502,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4080000000,4204,914.6777165838,0,1.3258020309,,15.4443948200,False,0.0000000000,13.9511166596,0.0000000000,0.4861485126,0.0931228049,0.0000000000,3.8942960394,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4100000000,4205,914.6969818362,0,1.3251598836,,15.4482418805,False,0.0000000000,13.9545714368,0.0000000000,0.4856918333,0.0932406259,0.0000000000,3.8950524229,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4120000000,4206,914.7144836867,0,1.3279938897,,15.4520860747,False,0.0000000000,13.9580253354,0.0000000000,0.4852338484,0.0933722727,0.0000000000,3.8958063376,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4140000000,4207,914.7323362018,0,1.3249669270,,15.4559274097,False,0.0000000000,13.9614782888,0.0000000000,0.4847758591,0.0934681593,0.0000000000,3.8965578120,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4160000000,4208,914.7546884733,0,1.3237666953,,15.4597658555,False,0.0000000000,13.9649303001,0.0000000000,0.4843169961,0.0935826168,0.0000000000,3.8973068958,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4180000000,4209,914.7797554166,0,1.3237568036,,15.4636013860,False,0.0000000000,13.9683813576,0.0000000000,0.4838565087,0.0936949819,0.0000000000,3.8980536347,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4200000000,4210,914.8027425690,0,1.3256752538,,15.4674339643,False,0.0000000000,13.9718314617,0.0000000000,0.4833946918,0.0938149288,0.0000000000,3.8987980711,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4220000000,4211,914.8326744297,0,1.3268684914,,15.4712635503,False,0.0000000000,13.9752806266,0.0000000000,0.4829314701,0.0939337638,0.0000000000,3.8995402601,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4240000000,4212,914.8594834609,0,1.3254443005,,15.4750901416,False,0.0000000000,13.9787287983,0.0000000000,0.4824669408,0.0940311705,0.0000000000,3.9002802352,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4260000000,4213,914.8845682994,0,1.3251330383,,15.4789137149,False,0.0000000000,13.9821759637,0.0000000000,0.4820012010,0.0941255696,0.0000000000,3.9010180446,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4280000000,4214,914.9069929629,0,1.3245087288,,15.4827342540,False,0.0000000000,13.9856221044,0.0000000000,0.4815342441,0.0942255775,0.0000000000,3.9017537295,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4300000000,4215,914.9226745674,0,1.3232732994,,15.4865517536,False,0.0000000000,13.9890671812,0.0000000000,0.4810662397,0.0943071595,0.0000000000,3.9024873254,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4320000000,4216,914.9428435550,0,1.3221748824,,15.4903661967,False,0.0000000000,13.9925111812,0.0000000000,0.4805972344,0.0944033828,0.0000000000,3.9032188779,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4340000000,4217,914.9584744329,0,1.3236663983,,15.4941775405,False,0.0000000000,13.9959541322,0.0000000000,0.4801271906,0.0945150243,0.0000000000,3.9039484474,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4360000000,4218,914.9728451567,0,1.3230283691,,15.4979857725,False,0.0000000000,13.9993960078,0.0000000000,0.4796549099,0.0946127729,0.0000000000,3.9046760760,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4380000000,4219,914.9945210725,0,1.3278419435,,15.5017908519,False,0.0000000000,14.0028368036,0.0000000000,0.4791821140,0.0947174736,0.0000000000,3.9054018101,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4400000000,4220,915.0167539127,0,1.3220737564,,15.5055927847,False,0.0000000000,14.0062764973,0.0000000000,0.4787088909,0.0947883785,0.0000000000,3.9061257025,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4420000000,4221,915.0372135850,0,1.3221315019,,15.5093915538,False,0.0000000000,14.0097150755,0.0000000000,0.4782341834,0.0948775677,0.0000000000,3.9068477961,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4440000000,4222,915.0628629843,0,1.3219729758,,15.5131871421,False,0.0000000000,14.0131525287,0.0000000000,0.4777598832,0.0949608029,0.0000000000,3.9075681412,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4460000000,4223,915.0835654543,0,1.3192113168,,15.5169795466,False,0.0000000000,14.0165888307,0.0000000000,0.4772846965,0.0950371224,0.0000000000,3.9082867853,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4480000000,4224,915.1067308902,0,1.3219253226,,15.5207687328,False,0.0000000000,14.0200239913,0.0000000000,0.4768086219,0.0951306234,0.0000000000,3.9090037778,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4500000000,4225,915.1283221189,0,1.3214551383,,15.5245546922,False,0.0000000000,14.0234579871,0.0000000000,0.4763309713,0.0952119679,0.0000000000,3.9097191619,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4520000000,4226,915.1523714474,0,1.3208192968,,15.5283374234,False,0.0000000000,14.0268907842,0.0000000000,0.4758520908,0.0952905981,0.0000000000,3.9104329746,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4540000000,4227,915.1773529678,0,1.3214654544,,15.5321168982,False,0.0000000000,14.0303223997,0.0000000000,0.4753728444,0.0953734563,0.0000000000,3.9111452775,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4560000000,4228,915.2006309491,0,1.3203437228,,15.5358931094,False,0.0000000000,14.0337528155,0.0000000000,0.4748941056,0.0954523274,0.0000000000,3.9118561162,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4580000000,4229,915.2189934540,0,1.3180850354,,15.5396660563,False,0.0000000000,14.0371820082,0.0000000000,0.4744143413,0.0955259459,0.0000000000,3.9125655388,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4600000000,4230,915.2357865315,0,1.3200151520,,15.5434357164,False,0.0000000000,14.0406099764,0.0000000000,0.4739338507,0.0956057417,0.0000000000,3.9132735908,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4620000000,4231,915.2518200522,0,1.3195890986,,15.5472020797,False,0.0000000000,14.0440367089,0.0000000000,0.4734524930,0.0956835610,0.0000000000,3.9139803217,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4640000000,4232,915.2664940041,0,1.3195299743,,15.5509651352,False,0.0000000000,14.0474621962,0.0000000000,0.4729713803,0.0957539320,0.0000000000,3.9146857814,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4660000000,4233,915.2867852527,0,1.3174434797,,15.5547248823,False,0.0000000000,14.0508864208,0.0000000000,0.4724882141,0.0958319228,0.0000000000,3.9153900211,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4680000000,4234,915.3080605884,0,1.3189793823,,15.5584813123,False,0.0000000000,14.0543093596,0.0000000000,0.4720035773,0.0958928235,0.0000000000,3.9160930797,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4700000000,4235,915.3276629297,0,1.3197921110,,15.5622344032,False,0.0000000000,14.0577310306,0.0000000000,0.4715186053,0.0959588543,0.0000000000,3.9167950176,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4720000000,4236,915.3458812037,0,1.3185456670,,15.5659841527,False,0.0000000000,14.0611514182,0.0000000000,0.4710332012,0.0960245113,0.0000000000,3.9174958835,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4740000000,4237,915.3622575447,0,1.3184295018,,15.5697305534,False,0.0000000000,14.0645705121,0.0000000000,0.4705484479,0.0960816775,0.0000000000,3.9181957266,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4760000000,4238,915.3808333752,0,1.3163899160,,15.5734736081,False,0.0000000000,14.0679882943,0.0000000000,0.4700618477,0.0961393422,0.0000000000,3.9188945970,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4780000000,4239,915.3983927558,0,1.3190825358,,15.5772132965,False,0.0000000000,14.0714047702,0.0000000000,0.4695747024,0.0962143536,0.0000000000,3.9195925446,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4800000000,4240,915.4198161686,0,1.3169688193,,15.5809496323,False,0.0000000000,14.0748198992,0.0000000000,0.4690882613,0.0962594635,0.0000000000,3.9202896097,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4820000000,4241,915.4438567035,0,1.3155677960,,15.5846826085,False,0.0000000000,14.0782336885,0.0000000000,0.4686008067,0.0963143497,0.0000000000,3.9209858492,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4840000000,4242,915.4643582936,0,1.3176940245,,15.5884122091,False,0.0000000000,14.0816461388,0.0000000000,0.4681117261,0.0963741575,0.0000000000,3.9216813108,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4860000000,4243,915.4865659932,0,1.3170764624,,15.5921384413,False,0.0000000000,14.0850572223,0.0000000000,0.4676222168,0.0964212791,0.0000000000,3.9223760391,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4880000000,4244,915.5063291512,0,1.3170715474,,15.5958612934,False,0.0000000000,14.0884669534,0.0000000000,0.4671336264,0.0964735432,0.0000000000,3.9230700932,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4900000000,4245,915.5295048946,0,1.3149686194,,15.5995807741,False,0.0000000000,14.0918753104,0.0000000000,0.4666453337,0.0965227887,0.0000000000,3.9237635199,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4920000000,4246,915.5543037511,0,1.3149457083,,15.6032968798,False,0.0000000000,14.0952822904,0.0000000000,0.4661561878,0.0965706006,0.0000000000,3.9244563717,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4940000000,4247,915.5781625480,0,1.3163673576,,15.6070096024,False,0.0000000000,14.0986878888,0.0000000000,0.4656663055,0.0966263838,0.0000000000,3.9251486951,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4960000000,4248,915.6010322081,0,1.3161439608,,15.6107189428,False,0.0000000000,14.1020920981,0.0000000000,0.4651755153,0.0966704206,0.0000000000,3.9258405417,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.4980000000,4249,915.6227008190,0,1.3160251954,,15.6144249024,False,0.0000000000,14.1054949117,0.0000000000,0.4646838188,0.0967101547,0.0000000000,3.9265319634,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5000000000,4250,915.6496969976,0,1.3187739165,,15.6181274572,False,0.0000000000,14.1088963663,0.0000000000,0.4641912489,0.0967645798,0.0000000000,3.9272230244,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5020000000,4251,915.6734246599,0,1.3166721381,,15.6218266306,False,0.0000000000,14.1122964158,0.0000000000,0.4636979166,0.0967871928,0.0000000000,3.9279137677,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5040000000,4252,915.6941375596,0,1.3147110682,,15.6255224432,False,0.0000000000,14.1156950237,0.0000000000,0.4632266166,0.0981285088,0.0000000000,3.9286042328,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5060000000,4253,916.2922146252,0,1.2874678401,,15.6292150298,False,0.0000000000,14.1190919295,0.0000000000,0.4627668671,0.0994462027,0.0000000000,3.9292941210,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5080000000,4254,917.3398409692,0,1.2807783649,,15.6329044128,False,0.0000000000,14.1224871648,0.0000000000,0.4623142813,0.1005290288,0.0000000000,3.9299835635,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5100000000,4255,918.7327294522,0,1.2597816660,,15.6365906325,False,0.0000000000,14.1258809328,0.0000000000,0.4618636876,0.1014407518,0.0000000000,3.9306727317,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5120000000,4256,920.3559778649,0,1.2634112681,,15.6402736369,False,0.0000000000,14.1292734141,0.0000000000,0.4614119330,0.1022040667,0.0000000000,3.9313617924,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5140000000,4257,922.1885357710,0,1.2698151279,,15.6439534032,False,0.0000000000,14.1326646983,0.0000000000,0.4609579191,0.1029736775,0.0000000000,3.9320508900,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5160000000,4258,924.1733318683,0,1.2832208520,,15.6476298670,False,0.0000000000,14.1360549342,0.0000000000,0.4605000409,0.1037165984,0.0000000000,3.9327401778,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5180000000,4259,926.2262445288,0,1.2897665720,,15.6513030116,False,0.0000000000,14.1394441635,0.0000000000,0.4600400903,0.1040898066,0.0000000000,3.9334297472,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5200000000,4260,928.3360478700,0,1.2998089012,,15.6549728110,False,0.0000000000,14.1428324329,0.0000000000,0.4595782663,0.1045816332,0.0000000000,3.9341197002,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5220000000,4261,930.4686685038,0,1.3073513549,,15.6586392497,False,0.0000000000,14.1462197747,0.0000000000,0.4591162040,0.1048881245,0.0000000000,3.9348101280,0.0000000000,0,0,0,False
gait_trial_1,1,gait,8.5240000000,4262,932.5987523113,0,1.3156409529,,15.6623023140,False,0.0000000000,14.1496061922,0.0000000000,0.4586550153,0.1051391048,0.0000000000,3.9355011039,0.0000000000,0,0,0,False
